,words,mapping,score
2859,the udaipur central co op bank,the jaipur central co op bank,0.9654844006568144
2860,the una peoples co op bank,the nadiad peoples co op bank,0.9647214854111406
2861,the unava nagrik sahakari bank,the bavla nagrik sahakari bank,0.959047619047619
2862,the united co op bank,the sutex co op bank,0.9514285714285714
2863,the vaidyanath urban co op bank,the payangadi urban co op bank,0.9530261136712749
2864,the waghodia urban co op bank,the akola urban co op bank,0.950132625994695
2865,the wai urban co op bank,the washim urban co op bank,0.9777777777777777
2866,the washim urban co op bank,the imphal urban co op bank,0.9543703703703704
2867,the washim urban co op bank,the wai urban co op bank,0.9777777777777777
2868,the wayanad district co op bank,the palakkad district co op bank,0.9556451612903226
2869,thirumala engineering works kky,tirumala engineering works,0.9516129032258065
2870,thrissur district co op bank,thrissur district coop bank,0.9854497354497355
2871,thrissur district coop bank,thrissur district co op bank,0.9854497354497355
2872,thrissur district coop bank,thrissur district cooperative bank,0.9514161220043572
2873,thrissur district cooperative bank,thrissur district coop bank,0.9514161220043572
2874,tirumala engineering works,thirumala engineering works kky,0.9516129032258065
2875,tirumala engineering works,tirumala engineering works khammam,0.9529411764705882
2876,tirumala engineering works khammam,tirumala engineering works,0.9529411764705882
2877,toshali cement,toshali cements,0.9866666666666667
2878,toshali cements,toshali cement,0.9866666666666667
2879,toyota motor corporation japan,toyota motor corporationjapan,0.9933333333333334
2880,toyota motor corporationjapan,toyota motor corporation japan,0.9933333333333334
2881,trans agro india,trans car india,0.9616666666666668
2882,trans car india,trans agro india,0.9616666666666668
2883,trigyn technologies india,trigyn technologies,0.952
2884,trigyn technologies,trigyn technologies india,0.952
2885,triumph motorcycles,triumph motorcycles india,0.952
2886,triumph motorcycles (india),triumph motorcycles india,0.9851851851851852
2887,triumph motorcycles india,triumph motorcycles,0.952
2888,triumph motorcycles india,triumph motorcycles (india),0.9851851851851852
2889,tumkur grain merchants co op bank,tumkur grain merchants coop bank,0.9876893939393939
2890,tumkur grain merchants coop bank,tumkur grain merchants co op bank,0.9876893939393939
2891,tumkur grain merchants coop bank,tumkur grain merchants cooperative bank,0.957852564102564
2892,tumkur grain merchants cooperative bank,tumkur grain merchants coop bank,0.957852564102564
2893,u k farm equipments,s k farm equipments,0.9649122807017543
2894,u p telelinks,u telelinks,0.958974358974359
2895,u telelinks,u p telelinks,0.958974358974359
2896,udaipur urban co operative bank,udaipur urban cooperative bank,0.960215053763441
2897,udaipur urban cooperative bank,udaipur urban co operative bank,0.960215053763441
2898,ujvn,ujvnl,0.96
2899,ujvnl,ujvn,0.96
2900,ujvnl,upjvnl,0.9500000000000001
2901,uma agro industries,usha agro industries,0.9542105263157894
2902,uma agro industries,uttam agro industries,0.9556390977443608
2903,union bank of india,union bank of india app,0.9652173913043479
2904,union bank of india app,union bank of india,0.9652173913043479
2905,union bank of india app,union bank of india,0.9652173913043479
2906,union bank of india,union bank of india app,0.9652173913043479
2907,united bank of india,united bank of india app,0.9666666666666667
2908,united bank of india app,united bank of india,0.9666666666666667
2909,upjvnl,ujvnl,0.9500000000000001
2910,upse securities,mpse securities,0.9555555555555556
2911,upse securities,pse securities,0.9777777777777779
2912,usha agro industries,shyam agro industries,0.9515873015873016
2913,usha agro industries,sudha agro industries,0.9674603174603175
2914,usha agro industries,uma agro industries,0.9542105263157894
2915,utkarsh small finance bank,utkarsh small finance bank app,0.9733333333333334
2916,utkarsh small finance bank app,utkarsh small finance bank,0.9733333333333334
2917,utkarsh small finance bank app,utkarsh small finance bank,0.9733333333333334
2918,utkarsh small finance bank app,utkarsh small finance bank,0.9733333333333334
2919,utkarsh small finance bank,utkarsh small finance bank app,0.9733333333333334
2920,utkarsh small finance bank,utkarsh small finance bank app,0.9733333333333334
2921,uttam agro industries,uma agro industries,0.9556390977443608
2922,uttam value steel,uttam value steels,0.9888888888888889
2923,uttam value steels,uttam value steel,0.9888888888888889
2924,uttar pradesh co op bank,uttar pradesh co_op bank,0.9746376811594203
2925,uttar pradesh co op bank,uttar pradesh coop bank,0.9829710144927537
2926,uttar pradesh co_op bank,uttar pradesh co op bank,0.9746376811594203
2927,uttar pradesh co_op bank,uttar pradesh coop bank,0.9916666666666667
2928,uttar pradesh coop bank,uttar pradesh co op bank,0.9829710144927537
2929,uttar pradesh coop bank,uttar pradesh co_op bank,0.9916666666666667
2930,uttar pradesh cooperative bank,uttar pradesh cooperative bank lucknow,0.9578947368421054
2931,uttar pradesh cooperative bank lucknow,uttar pradesh cooperative bank,0.9578947368421054
2932,uv asset reconstruction co,uv asset reconstruction company,0.967741935483871
2933,uv asset reconstruction company,uv asset reconstruction co,0.967741935483871
2934,v k industries,k v industries,0.9761904761904763
2935,v m engineering works,a m engineering works,0.9682539682539683
2936,v m engineering works,m m engineering works,0.9515873015873014
2937,vaibhav auto indushries,vaibhav auto industries,0.9826086956521739
2938,vaibhav auto industries,vaibhav auto indushries,0.9826086956521739
2939,vaibhav engineering works,varia engineering works,0.9564057971014492
2940,vaishya sahakari bank  mumbai,vaishya sahakari bank mumbai,0.993103448275862
2941,vaishya sahakari bank mumbai,vaishya sahakari bank  mumbai,0.993103448275862
2942,varachha cooperative bank,varachha cooperative bank surat,0.9612903225806452
2943,varachha cooperative bank surat,varachha cooperative bank,0.9612903225806452
2944,varalaxmi engineering works,varia engineering works,0.9552871712292003
2945,varia engineering works,mahavir engineering works,0.9588405797101448
2946,varia engineering works,ravi engineering works,0.9703557312252965
2947,varia engineering works,vaibhav engineering works,0.9564057971014492
2948,varia engineering works,varalaxmi engineering works,0.9552871712292003
2949,varindera,ravindera,0.9629629629629629
2950,varma engineering works,amar engineering works,0.9703557312252965
2951,varma engineering works,farma engineering works,0.9710144927536232
2952,varma engineering works,sarma engineering works,0.9710144927536232
2953,varun industries,arjun industries,0.9583333333333334
2954,varun industries,arun industries,0.9791666666666666
2955,varun industries,arjun industries,0.9583333333333334
2956,varun industries,arun industries,0.9791666666666666
2957,vbc industries,bcl industries,0.9523809523809524
2958,vbc industries,vfc industries,0.9571428571428572
2959,vectra advanced engineering (p),vectra advanced engineering,0.9741935483870968
2960,vectra advanced engineering,vectra advanced engineering (p),0.9741935483870968
2961,veda trailers,deva trailers,0.9743589743589745
2962,venkateshwara engineering,venkateshwara engineering work,0.9666666666666667
2963,venkateshwara engineering,venkateshwara engineering works,0.9612903225806452
2964,venkateshwara engineering work,venkateshwara engineering,0.9666666666666667
2965,venkateshwara engineering work,venkateshwara engineering works,0.9935483870967742
2966,venkateshwara engineering works,venkateshwara engineering,0.9612903225806452
2967,venkateshwara engineering works,venkateshwara engineering work,0.9935483870967742
2968,venus india asset finance,venus india asset-finance,0.984
2969,venus india asset-finance,venus india asset finance,0.984
2970,vfc industries,vbc industries,0.9571428571428572
2971,vhm industries,bhm industries,0.9523809523809524
2972,vhm industries,vmt industries,0.9571428571428572
2973,vidarbha merchants urban co op bank,vidarbha merchants urban coop bank,0.9884033613445379
2974,vidarbha merchants urban coop bank,vidarbha merchants urban co op bank,0.9884033613445379
2975,vijay commercial co op bank,jivan commercial co op bank,0.9624881291547958
2976,vijay commercial co op bank,vijay commercial coop bank,0.9849002849002849
2977,vijay commercial coop bank,vijay commercial co op bank,0.9849002849002849
2978,vijay commercial coop bank,vijay commercial coop bank rajkot,0.9575757575757576
2979,vijay commercial coop bank rajkot,vijay commercial coop bank,0.9575757575757576
2980,vijay engineering works,vijaya engineering works,0.9916666666666667
2981,vijaya agro industries,vinayak agro industries,0.9646903820816864
2982,vijaya engineering works,vijay engineering works,0.9916666666666667
2983,vijaya engineering works,vijayan engineering works,0.9503333333333333
2984,vijayan engineering works,vijaya engineering works,0.9503333333333333
2985,vijayan engineering works,vijayasai engineering works,0.9614444444444444
2986,vijayan engineering works,vina engineering works,0.9558787878787879
2987,vijayasai engineering works,vijayan engineering works,0.9614444444444444
2988,vikas industries,siva industries,0.9569444444444445
2989,vikas industries,visaka industries,0.9676470588235294
2990,vikash agro eng works,vishal agro eng works,0.9612698412698412
2991,vikash engineering works,shiva engineering works,0.9571256038647343
2992,vikash engineering works,siva engineering works,0.9570707070707071
2993,vikash engineering works,vishal engineering works,0.9661835748792271
2994,vimal industries,viral industries,0.9666666666666667
2995,vina engineering works,anil engineering works,0.9538239538239539
2996,vina engineering works,naik engineering works,0.9538239538239539
2997,vina engineering works,vijayan engineering works,0.9558787878787879
2998,vinay industries,vinayaga industries,0.968421052631579
2999,vinay industries,vinayak industries,0.9777777777777777
3000,vinay industries,vinayaga industries,0.968421052631579
3001,vinay industries,vinayak industries,0.9777777777777777
3002,vinayaga industries,vinay industries,0.968421052631579
3003,vinayaga industries,vinay industries,0.968421052631579
3004,vinayaga industries,vinayak industries,0.9678362573099415
